"Date","Price","Url","Address","County"
"25/02/2016","67,457.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E33C941B6D28F0DB80257F78004CF001?OpenDocument","88 RUSSELL HEIGHTS, COBH, CORK","Cork"
"25/02/2016","123,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E17A5C5377C947CA80257F71004CEF86?OpenDocument","AVONA HOUSE, CORK RD, MALLOW","Cork"
"25/02/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FCA80EBB508A11AF80257F6A004CF187?OpenDocument","GORTROE, LOMBARDSTOWN, MALLOW","Cork"
"24/02/2016","215,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-57CF0F7308839FAF80257F7F004CF0D5?OpenDocument","10 Carrigdene, Ballincollig","Cork"
"24/02/2016","230,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-95BCABB02B2B959C80257F71004CEDF1?OpenDocument","104 HELM, HARTYS QUAY, ROCHESTOWN RD","Cork"
"24/02/2016","26,560.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-978BAF7A31DEE62B80257F6A004CF05A?OpenDocument","17 ROSEGARTH, DONNYBROOK, DOUGLAS","Cork"
"24/02/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EDE878BCEB6782CB80257F8C0047466E?OpenDocument","18 AN TRA GEAL, GARRYVOE, CO. CORK","Cork"
"24/02/2016","61,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D3C4788C03E6A38D80257F6A004CF04F?OpenDocument","20 STRAND PALACE APTS, CORK RD, YOUGHAL","Cork"
"24/02/2016","56,268.72","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F8B9AEED8BAFF34880257F71004CF067?OpenDocument","29 Glebe Manor, Ardnabourkey, Whitegate","Cork"
"24/02/2016","72,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-86003D10CD59AE1F80257F78004CEFF7?OpenDocument","4 Douglas West, Cork","Cork"
"24/02/2016","255,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6ADD047D175046C180257F6A004CF10C?OpenDocument","6 MANOR AVE, GRANGE MANOR, OVENS","Cork"
"24/02/2016","230,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A576CA0958AF6C1180257F6A004CF067?OpenDocument","7 THE CRESENT, GREEN VALLEY, DOUGLAS","Cork"
"24/02/2016","300,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-946EB5E8289C4A6D80257F71004CF04A?OpenDocument","74 DEERPARK, FRIARS WALK, CORK","Cork"
"24/02/2016","71,101.30","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-550DFD9B73686AF080257F71004CF041?OpenDocument","Apartment L7 Edenhall, The Village, Model Farm Road  Cork","Cork"
"24/02/2016","35,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-30D8600934E94A3180257F7F004CEF3A?OpenDocument","FAIRFIELD, DROMAGH, MALLOW","Cork"
"24/02/2016","285,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DC21734A7B1057D480257F71004CF0AB?OpenDocument","Hollybank, Reen, Union Hall","Cork"
"23/02/2016","69,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9181C40F844FBBB680257F78004CF098?OpenDocument","1 BARRACKVIEW, ROMAN ST, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0B38379946FB65FD80257F6A004CF0BD?OpenDocument","10 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-11AC87F00652367280257F6A004CF0BF?OpenDocument","11 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-38E6E706960B62B080257F6A004CF0C1?OpenDocument","12 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","182,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-64401A681731AE7480257F6A004CEFF5?OpenDocument","13 Ban na Greine, Carrigtwohill, Co. Cork","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-214124702C393DD180257F6A004CF0C4?OpenDocument","13 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2855264EE21BB2D880257F6A004CF0D0?OpenDocument","14 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","168,750.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2464C9DEFD2DAE3780257F7F004CEE52?OpenDocument","14 FRANKFIELD VILLAS, WINDMILL RD, CORK","Cork"
"23/02/2016","215,858.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-33F54BE2E8770EEB80257F71004CF086?OpenDocument","15 Cois Abhain, Killeagh","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2FE1EBABE05F282F80257F6A004CF0D3?OpenDocument","15 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D2D33BC1B9B9BA6C80257F6A004CF0D4?OpenDocument","16 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","158,590.30","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BD3A3A004596AABA80257F7F004CF0D3?OpenDocument","16 Nowen View West, Bantry Road, Dunmanway","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-50C137784EBAC7F480257F6A004CF0ED?OpenDocument","17 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-507DB7326927F61980257F6A004CF0EA?OpenDocument","18 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E8DF1A4471A2B33980257F6A004CF180?OpenDocument","19 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","200,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D8B86E5896D33C2480257F6A004CF19C?OpenDocument","20 CORK ST, KINSALE, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A02A772CEF2F4F7C80257F6A004CF18B?OpenDocument","20 ELDERWOOD AVENUE, BOREENMANNA ROAD, CORK","Cork"
"23/02/2016","180,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E35944FDAAC75C8E80257F6A004CEFCD?OpenDocument","22 FERN WAY, CLASSIS LAKE, BALLINCOLLIG","Cork"
"23/02/2016","208,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5E7207C41A5897B280257F6A004CEFF7?OpenDocument","23 Red Abbey Court, Red Abbey Street, Cork","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4F4A09DC4064597C80257F6A004CF183?OpenDocument","25 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D606C5497F65177D80257F6A004CF18F?OpenDocument","27 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7ABF256856D8043680257F6A004CF191?OpenDocument","28 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5090F55BB15AFA8480257F6A004CF194?OpenDocument","29 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D01F3B373F7194EA80257F6A004CF1A7?OpenDocument","30 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B7D019DF8EB5437380257F6A004CF1A8?OpenDocument","31 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A1CFB88F908C594580257F6A004CF1AA?OpenDocument","33 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5C56EFB7E999D56680257F6A004CF1AE?OpenDocument","34 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","30,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A2226FBD6B7E404180257F6A004CEF44?OpenDocument","35 EAST BALLYDAHEEN, MALLOW, CO CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F8C2F77101C18F4A80257F6A004CF1B0?OpenDocument","43 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5C5584A9209B9CA880257F6A004CF1B1?OpenDocument","47 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C195067A202376E380257F6A004CF0AC?OpenDocument","5 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","87,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D3D113B1B3175AF380257F6A004CF140?OpenDocument","5 SEAN MOYLAN PARK, MALLOW, CORK","Cork"
"23/02/2016","247,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8EFADF0066C7AD7C80257F78004CEFB8?OpenDocument","58 GLENWOOD, CARRIGALINE, CORK","Cork"
"23/02/2016","71,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F7A499942682D24080257F8D004770C1?OpenDocument","59 THOMAS DAVIS ST, BLACKPOOL, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-114F59F2DB8B4B3180257F6A004CF0B1?OpenDocument","6 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5DC799CC442F465C80257F6A004CF0B3?OpenDocument","7 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","180,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AFC5F50CB82363C680257F6A004CF125?OpenDocument","7 POSTOFFICE AVENUE, BLACKROCK RD, CORK","Cork"
"23/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-602601592104537F80257F6A004CF0B5?OpenDocument","8 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","40,750.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-169B2FB67984AC4880257F6A004CF233?OpenDocument","8 Nicholas Church Place, Cork","Cork"
"23/02/2016","110,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-CEBBA3901BB1587E80257F6A004CEF45?OpenDocument","84 EDWARD WALSH RD, TOGHER, CORK","Cork"
"23/02/2016","50,750.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2296A835AFB0620280257F6A004CF141?OpenDocument","8a Nicholas Church Place, Cork","Cork"
"23/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E55895713E9F486180257F6A004CF0BA?OpenDocument","9 ELDERWOOD AVE, BOREENMANNA RD, CORK","Cork"
"23/02/2016","140,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-466635117D4176B780257F71004CF074?OpenDocument","93 Ashmount Mews, Silversprings, Cork","Cork"
"23/02/2016","96,485.50","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1CFE54B8AEFB7DE980257F71004CF02B?OpenDocument","Apartment L6 Edenhall, The Village, Model Farm Road  Cork","Cork"
"23/02/2016","65,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C779C4B47600013C80257F6A004CEFFC?OpenDocument","Ballinadrideen, Ballyhea, Charleville","Cork"
"23/02/2016","107,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3B25D00CEE6E1D1F80257F6A004CF108?OpenDocument","MARLEA, RAILWAY VIEW, MACROOM","Cork"
"23/02/2016","269,880.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-403F7A9CE7D44A2480257F78004CF07A?OpenDocument","No.5 Church View Gardens, Watergrasshill, Co. Cork","Cork"
"23/02/2016","227,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-139F0D3B99D1590580257F6A004CEF11?OpenDocument","SHAMROCK GREEN, KNOCKNENAUGH, KISKEAM","Cork"
"22/02/2016","151,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-21CA9F7BFED3B2CD80257F6A004CEF87?OpenDocument","13  Chestnut Grove, Castlepark, Mallow","Cork"
"22/02/2016","203,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D6AD6DBF21502BE280257F71004CF0B0?OpenDocument","2 KINVARA CLOSE, BALLYVOLANE, CORK","Cork"
"22/02/2016","125,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1D47B30DF50CE55380257F78004CEFB4?OpenDocument","21 Lough View Terrace, The Lough, Cork","Cork"
"22/02/2016","109,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-787DEEAE7FEBF31880257F71004CEFAD?OpenDocument","3 TIR NA GREINE, ENNISKEANE, CORK","Cork"
"22/02/2016","650,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-239D8318262A6E1680257F71004CF0E0?OpenDocument","32 Limeworth, Carriganarra, Ballincollig","Cork"
"22/02/2016","180,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2ABEA7EE75D1EADF80257F71004CF194?OpenDocument","4 Deerpark Heights, Charleville","Cork"
"22/02/2016","215,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0694DC4B2DF094B780257F6A004CEE6F?OpenDocument","48 BROOKVALE, BALLYVOLANE, CORK","Cork"
"22/02/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-782F31EEA7EF18F680257F6A004CF14E?OpenDocument","59 PARCHMENT SQ, MODEL FARM RD, CORK","Cork"
"22/02/2016","280,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-324333FEE2D3BC9C80257F6A004CF22D?OpenDocument","9 THE WILLOWS, GORT AN OIR, CASTLEMARTYR","Cork"
"22/02/2016","650,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9D29F60DF31E271780257F6A004CEE7D?OpenDocument","CORRIN, HETTYFIELD PARK, WELL RD","Cork"
"22/02/2016","61,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-062606375E3CCCE680257F71004CEF01?OpenDocument","Lauragh, Milford, Charleville","Cork"
"22/02/2016","187,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-598422A044128B0280257F6A004CEFC3?OpenDocument","ROXBORO COTTAGE, LOWER MAGOOLA, DRISEY CORK","Cork"
"19/02/2016","260,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A4CA9EAAA593C23880257F71004CEF72?OpenDocument","1 Rosebank, Castleheights, Carrigaline","Cork"
"19/02/2016","260,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-CF4569B5AC2E528C80257F8C00474577?OpenDocument","10 AISLING CLOSE, BALLINCOLLIG, CORK","Cork"
"19/02/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B799C32B132FCC5F80257F8C00474711?OpenDocument","14 WATERSIDE QUAY, HANOVER ST, CORK","Cork"
"19/02/2016","350,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-179385565F3099EE80257F6A004CF007?OpenDocument","16 BALTIMORE LAWN, DUOGLAS RD, CORK","Cork"
"19/02/2016","275,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4B2D456E79197EB680257F6A004CF23B?OpenDocument","16 CARRIGFADDA, BALTIMORE RD, SKIBEREEN CORK","Cork"
"19/02/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9B7C886C7A86052780257F6A004CEE0C?OpenDocument","16 COIS CAOL, SKIBBEREEN, CORK","Cork"
"19/02/2016","145,374.45","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1C4BE8710FC1EE9780257F71004CEE02?OpenDocument","18 Fern Drive, Castle Heights, Carrigaline","Cork"
"19/02/2016","230,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-32D8A1F9AF1655A680257F71004CEE2C?OpenDocument","22 CASTLEPOINT COURT, CAMDEN RD, CROSSHAVEN","Cork"
"19/02/2016","95,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7EC9226C753CD9AF80257F6A004CEFFA?OpenDocument","24 NICHOLAS ST, OFF EVERGREEN ST, CORK","Cork"
"19/02/2016","105,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2B1A8AADFB6B264F80257F6A004CEEDC?OpenDocument","3 CHAPEL STREET, CLOYNE, CO CORK","Cork"
"19/02/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7998F066672772FB80257F7F004CEFD9?OpenDocument","3 THE ARCHES, BALLYDEHOB, CORK, Dublin 16","Cork"
"19/02/2016","250,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-CC180B84B1FB4BFC80257F7F004CF09A?OpenDocument","36 THE BRIARY, ROSEHILL, CARRIGALINE","Cork"
"19/02/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FA70BDF3B70E1A0280257F63004CF119?OpenDocument","55 LIOS ARD, BALLYHOOLY, CORK","Cork"
"19/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-56F73D8DBC27FE1880257F6A004CEDD6?OpenDocument","59 COTSWOLD, CASTLEREDMOND, MIDDLETON","Cork"
"19/02/2016","72,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EF7061BD4D43211D80257F6A004CEDE6?OpenDocument","7 THE ROCK, MIDLETON, CO CORK","Cork"
"19/02/2016","136,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-69D278272F24ED7180257F78004CF078?OpenDocument","90 MOUNTRIVERS ESTATE, CARRIGALINE, CO CORK","Cork"
"19/02/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0CBBC887D9A46BA180257F63004CF0F4?OpenDocument","BALLINTUBBER, CARRIGTWOHILL, CO CORK","Cork"
"19/02/2016","144,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B6345285B471B96480257F63004CF0F8?OpenDocument","BARR AN, KILMACAHILL, CLOYNE","Cork"
"19/02/2016","130,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F7CC52F282EF6E7480257F7F004CEEB2?OpenDocument","CARRIGCANNON, BANDON, CORK","Cork"
"19/02/2016","45,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-57785676D84BAB4D80257F63004CF0EF?OpenDocument","Cloghfune, Allihies","Cork"
"19/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5B4E0CE584D7959B80257F63004CF106?OpenDocument","LACCA CROSS, BALLYDESMOND, MALLOW","Cork"
"19/02/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5621277E9AFF2FE180257F63004CF111?OpenDocument","Loughane East, Blarney","Cork"
"18/02/2016","427,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B7AFF8AB82B4CA6780257F63004CF055?OpenDocument","10 DUNEDIN, CONNAUGHT AVE, CORK","Cork"
"18/02/2016","182,500.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-865156D326F617F080257F78004CEFFB?OpenDocument","12 THE MEADOWS, WEST VILLAGE, BALLINCOLLIG","Cork"
"18/02/2016","168,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6759AB0036F4C85480257F6A004CEF16?OpenDocument","13 FERN DR, CASTLE HEIGHT, CARRIGALINE","Cork"
"18/02/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C5E1ECDD5EB7228080257F78004CF0AE?OpenDocument","15 ALLOW HILL, FREEMOUNT, CO CORK","Cork"
"18/02/2016","380,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-18928E715EDFA46F80257F6A004CEDFC?OpenDocument","2 COLLA PIER COTTAGES, COLLA RD, SCHULL","Cork"
"18/02/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-963221C04BB6D1C680257F71004CF094?OpenDocument","21 BROOKVALE, NORWOOD, COBH","Cork"
"18/02/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0AE4B1A7513C517780257F78004CF0BF?OpenDocument","23 ALLOW HILL, FREEMOUNT, CHARLEVILLE","Cork"
